colour	x	y	clickSelects	showSelected1	fill
#6BB100	0.914399594083223	-0.242627829147124	5	266	#6BB100
#00BA38	0.208633725015647	0.601882156119796	6	266	#00BA38
#00BF7D	-0.493721751356085	0.672554519144208	7	266	#00BF7D
#00C0AF	0.136574022001972	-0.452812415247791	8	266	#00C0AF
#00BCD8	-0.195662885047308	0.235111965232273	9	266	#00BCD8
#00B0F6	-0.424982442151761	0.212599238192631	10	266	#00B0F6
#619CFF	-0.380737050696363	-0.59332519200872	11	266	#619CFF
#B983FF	0.388237487599595	0.808385145130368	12	266	#B983FF
#E76BF3	0.483884357754664	-0.312014248421049	13	266	#E76BF3
#FD61D1	0.994436088438307	0.0666427680633827	14	266	#FD61D1
#FF67A4	0.400436976138853	0.493145079214295	15	266	#FF67A4
#F8766D	-0.439797848091337	-0.333371497749001	1	267	#F8766D
#E58700	0.0665290834144824	-0.627204829609597	2	267	#E58700
#C99800	0.122555170978364	0.694887273363857	3	267	#C99800
#A3A500	0.564095920387589	-0.263757990920046	4	267	#A3A500
#6BB100	0.951361186909067	-0.235747805212721	5	267	#6BB100
#00BA38	0.205232488258443	0.640296684494666	6	267	#00BA38
#00BF7D	-0.366209680556386	0.581624474872378	7	267	#00BF7D
#00C0AF	0.130346466271949	-0.422912248585129	8	267	#00C0AF
#00BCD8	-0.17812699539643	0.199538687458482	9	267	#00BCD8
#00B0F6	-0.562348400708023	0.231133758902266	10	267	#00B0F6
#619CFF	-0.328559372545082	-0.623971766539171	11	267	#619CFF
#B983FF	0.396193930367922	0.843577815115942	12	267	#B983FF
#E76BF3	0.509608236268904	-0.293662848849791	13	267	#E76BF3
#FD61D1	0.982837924034727	0.0634778385245261	14	267	#FD61D1
#FF67A4	0.399786051340748	0.540869687286206	15	267	#FF67A4
#F8766D	-0.497762025331145	-0.211514172296095	1	268	#F8766D
#E58700	-0.00514384931872622	-0.608929439945773	2	268	#E58700
#C99800	0.121512669922269	0.780029981961415	3	268	#C99800
#A3A500	0.571025681205227	-0.212931493715494	4	268	#A3A500
#6BB100	0.843280310602222	-0.285742970054247	5	268	#6BB100
#00BA38	0.218155412655516	0.646237459706401	6	268	#00BA38
#00BF7D	-0.336744004369725	0.52801083726817	7	268	#00BF7D
#00C0AF	0.100859780509225	-0.408713144286734	8	268	#00C0AF
#00BCD8	-0.173068309211621	0.213238000074463	9	268	#00BCD8
#00B0F6	-0.499971958615119	0.153728121789475	10	268	#00B0F6
#619CFF	-0.390400054375614	-0.648922548206032	11	268	#619CFF
#B983FF	0.40085882563785	0.842752141986868	12	268	#B983FF
#E76BF3	0.489247686628618	-0.265388982899305	13	268	#E76BF3
#FD61D1	0.933696801063006	0.101929033223242	14	268	#FD61D1
#FF67A4	0.391230278352928	0.517658955617006	15	268	#FF67A4
#F8766D	-0.496640986574177	-0.212855555313264	1	269	#F8766D
#E58700	-0.0427675737664922	-0.636625690095605	2	269	#E58700
#C99800	0.218540062854904	0.74628871342625	3	269	#C99800
#A3A500	0.644811677170428	-0.211324110686039	4	269	#A3A500
#6BB100	0.858207132118097	-0.380312145842453	5	269	#6BB100
#00BA38	0.205833157710808	0.618465145912808	6	269	#00BA38
#00BF7D	-0.272631539700498	0.475721308980163	7	269	#00BF7D
#00C0AF	0.0633040089236124	-0.50614581389366	8	269	#00C0AF
#00BCD8	-0.204502707420611	0.228112040126143	9	269	#00BCD8
#00B0F6	-0.520287443329374	0.0647326824782557	10	269	#00B0F6
#619CFF	-0.331754894009515	-0.518391074265702	11	269	#619CFF
#B983FF	0.349652533760878	0.83992302485923	12	269	#B983FF
#E76BF3	0.471158073190396	-0.173166091917684	13	269	#E76BF3
#FD61D1	0.910708552960589	0.0604153643755646	14	269	#FD61D1
#FF67A4	0.358510910490896	0.586101545932332	15	269	#FF67A4
#F8766D	-0.500260943677985	-0.322554287684138	1	270	#F8766D
#E58700	-0.00496034805631779	-0.713889684001444	2	270	#E58700
#C99800	0.290836371288451	0.774151914210331	3	270	#C99800
#A3A500	0.619643815905162	-0.31250702017784	4	270	#A3A500
#6BB100	0.841871547435479	-0.411825189433955	5	270	#6BB100
#00BA38	0.0837836685805664	0.60556243224477	6	270	#00BA38
#00BF7D	-0.217668572638101	0.517012572342697	7	270	#00BF7D
#00C0AF	0.108878183181471	-0.537799452535405	8	270	#00C0AF
#00BCD8	-0.161443024535217	0.144919981778859	9	270	#00BCD8
#00B0F6	-0.544581798182951	0.130164435756978	10	270	#00B0F6
#619CFF	-0.273712046888039	-0.538272036264556	11	270	#619CFF
#B983FF	0.349644219740111	0.86280315496653	12	270	#B983FF
#E76BF3	0.466016218666493	-0.209610865867939	13	270	#E76BF3
#FD61D1	0.856562538163005	0.140458564189721	14	270	#FD61D1
#FF67A4	0.299900941686128	0.555284048931713	15	270	#FF67A4
#F8766D	-0.472921682259618	-0.370843132708701	1	271	#F8766D
#E58700	-0.023315585504433	-0.746749671620252	2	271	#E58700
#C99800	0.334245834023449	0.791649748157934	3	271	#C99800
#A3A500	0.541824620635383	-0.37494166476661	4	271	#A3A500
#6BB100	0.825764915441454	-0.413895740900546	5	271	#6BB100
#00BA38	0.19014542539069	0.608355305632732	6	271	#00BA38
#00BF7D	-0.176626261769411	0.537094685918114	7	271	#00BF7D
#00C0AF	0.197264957503556	-0.574711897114243	8	271	#00C0AF
#00BCD8	-0.248091445107237	0.162753870666925	9	271	#00BCD8
#00B0F6	-0.424750458989638	-0.00390046466117164	10	271	#00B0F6
#619CFF	-0.292134401193697	-0.550123804529933	11	271	#619CFF
#B983FF	0.421760343415316	0.897120881261305	12	271	#B983FF
#E76BF3	0.442733626338648	-0.238750721380885	13	271	#E76BF3
#FD61D1	0.883713124413167	0.182479978062379	14	271	#FD61D1
#FF67A4	0.27554269694976	0.614961576868162	15	271	#FF67A4
#F8766D	-0.424352065121572	-0.315629134085768	1	272	#F8766D
#E58700	-0.0567732857868377	-0.634571843346159	2	272	#E58700
#C99800	0.274021208222671	0.797945275264487	3	272	#C99800
#A3A500	0.518866447133018	-0.393233655916568	4	272	#A3A500
#6BB100	0.804835323788253	-0.459035134276683	5	272	#6BB100
#00BA38	0.272883148724719	0.601809500480544	6	272	#00BA38
#00BF7D	-0.0582655695952457	0.556098506557497	7	272	#00BF7D
#00C0AF	0.199628501007121	-0.64013858315528	8	272	#00C0AF
#00BCD8	-0.194485586989627	0.201221760410565	9	272	#00BCD8
#00B0F6	-0.46873643447308	0.0155848837274117	10	272	#00B0F6
#619CFF	-0.296023814707352	-0.613650175293772	11	272	#619CFF
#B983FF	0.431730965872744	0.885195476829762	12	272	#B983FF
#E76BF3	0.433509926037976	-0.232804825157667	13	272	#E76BF3
#FD61D1	0.899157857130222	0.122594292240888	14	272	#FD61D1
#FF67A4	0.344097612680856	0.588369343135438	15	272	#FF67A4
#F8766D	-0.439676528838296	-0.326661228453482	1	273	#F8766D
#E58700	-0.0184477424093639	-0.610317829667575	2	273	#E58700
#C99800	0.257101920958161	0.736840988269807	3	273	#C99800
#A3A500	0.49139366115049	-0.487961191810635	4	273	#A3A500
#6BB100	0.82962644995104	-0.497109455302468	5	273	#6BB100
#00BA38	0.231382753206504	0.658836748151868	6	273	#00BA38
#00BF7D	-0.00608410381591242	0.574540568887549	7	273	#00BF7D
#00C0AF	0.142265341089627	-0.606363606507295	8	273	#00C0AF
#00BCD8	-0.18867481305128	0.185225748937213	9	273	#00BCD8
#00B0F6	-0.445722525135474	0.0234703494641064	10	273	#00B0F6
#619CFF	-0.310330863292585	-0.499506228120763	11	273	#619CFF
#B983FF	0.427436219506216	0.841398740966287	12	273	#B983FF
#E76BF3	0.40778742878505	-0.19922525978176	13	273	#E76BF3
#FD61D1	0.916499320486131	0.1159439164175	14	273	#FD61D1
#FF67A4	0.338029145427134	0.561351806084543	15	273	#FF67A4
#F8766D	-0.470260232211837	-0.295903344813917	1	274	#F8766D
#E58700	0.0361232054027664	-0.62365913347285	2	274	#E58700
#C99800	0.283567054728661	0.737307956214083	3	274	#C99800
#A3A500	0.483188485329096	-0.498789569969352	4	274	#A3A500
#6BB100	0.795316254314942	-0.4423182406092	5	274	#6BB100
#00BA38	0.176255187121286	0.634497488837626	6	274	#00BA38
#00BF7D	0.00575361592307518	0.547996127290417	7	274	#00BF7D
#00C0AF	0.151307858295375	-0.640849857956736	8	274	#00C0AF
#00BCD8	-0.107957040779218	0.229828154680965	9	274	#00BCD8
#00B0F6	-0.431414414794258	0.0313155181704925	10	274	#00B0F6
#619CFF	-0.211216649794154	-0.646615939804604	11	274	#619CFF
#B983FF	0.513791660475255	0.785365313684617	12	274	#B983FF
#E76BF3	0.386520528542124	-0.17062070818112	13	274	#E76BF3
#FD61D1	0.956259294930411	0.0848203498632702	14	274	#FD61D1
#FF67A4	0.379502820564615	0.523125748934194	15	274	#FF67A4
#F8766D	-0.569410559914239	-0.273734355699665	1	275	#F8766D
#E58700	-0.0324594042345482	-0.71972140286992	2	275	#E58700
#C99800	0.291772603451916	0.735813776278329	3	275	#C99800
#A3A500	0.527490960482654	-0.51120641710359	4	275	#A3A500
#6BB100	0.861948393973181	-0.471312329238681	5	275	#6BB100
#00BA38	0.169645414088611	0.6036145613837	6	275	#00BA38
#00BF7D	0.0310176264406407	0.552611046867538	7	275	#00BF7D
#00C0AF	0.11115559061102	-0.565425864985491	8	275	#00C0AF
#00BCD8	-0.118062580239432	0.288252950001217	9	275	#00BCD8
#00B0F6	-0.495816844960049	0.0641068324820343	10	275	#00B0F6
#619CFF	-0.212318772977077	-0.677708566080219	11	275	#619CFF
#B983FF	0.433373529053339	0.753150093558984	12	275	#B983FF
#E76BF3	0.420585035099759	-0.162284702812625	13	275	#E76BF3
#FD61D1	0.893258200199151	0.0701494906329704	14	275	#FD61D1
#FF67A4	0.408990397943793	0.509133584439052	15	275	#FF67A4
#F8766D	-0.599326480324395	-0.286565033465192	1	276	#F8766D
#E58700	0.00481422015244352	-0.805741748617679	2	276	#E58700
#C99800	0.273508599553588	0.714100231482007	3	276	#C99800
#A3A500	0.540654695991825	-0.466389961820547	4	276	#A3A500
#6BB100	0.88730933735235	-0.441526804991095	5	276	#6BB100
#00BA38	0.103419752907241	0.506334477778886	6	276	#00BA38
#00BF7D	-0.00613321364203729	0.576433449267319	7	276	#00BF7D
#00C0AF	0.237465912127039	-0.537997643442047	8	276	#00C0AF
#00BCD8	-0.118318544302472	0.298365118120825	9	276	#00BCD8
#00B0F6	-0.448475630729349	0.0991944063790687	10	276	#00B0F6
#619CFF	-0.137365411741993	-0.615536721839944	11	276	#619CFF
#B983FF	0.442864626673373	0.714611757687905	12	276	#B983FF
#E76BF3	0.467347137251925	-0.211741636271209	13	276	#E76BF3
#FD61D1	0.874671393858123	-0.0220238851175684	14	276	#FD61D1
#FF67A4	0.364407060044374	0.549883908706497	15	276	#FF67A4
#F8766D	-0.654467685073072	-0.276029188949226	1	277	#F8766D
#E58700	-0.0458558391781416	-0.831082076760797	2	277	#E58700
#C99800	0.272698790420973	0.717483899493004	3	277	#C99800
#A3A500	0.571781338719222	-0.490141461683883	4	277	#A3A500
#6BB100	0.883287380392611	-0.42356406260021	5	277	#6BB100
#00BA38	0.0042525612591123	0.542770584432262	6	277	#00BA38
#00BF7D	-0.0531819874142766	0.516342583905786	7	277	#00BF7D
#00C0AF	0.210458138182883	-0.429787415866368	8	277	#00C0AF
#00BCD8	-0.211440102418112	0.28651931175107	9	277	#00BCD8
#00B0F6	-0.432147851326036	0.103803348509287	10	277	#00B0F6
#619CFF	-0.216662350065322	-0.632075256576442	11	277	#619CFF
#B983FF	0.368162016340821	0.641478290343058	12	277	#B983FF
#E76BF3	0.531079203324023	-0.244952260002596	13	277	#E76BF3
#FD61D1	0.863645211531528	-0.0917724494251948	14	277	#FD61D1
#FF67A4	0.273859864747766	0.530216903797339	15	277	#FF67A4
#F8766D	-0.763809207119139	-0.210228887449027	1	278	#F8766D
#E58700	-0.00435623544064315	-0.882305050646128	2	278	#E58700
#C99800	0.27458243641603	0.673320793304636	3	278	#C99800
#A3A500	0.642624454433397	-0.497217480197876	4	278	#A3A500
#6BB100	0.829136172654831	-0.486484253808156	5	278	#6BB100
#00BA38	-0.0226981760275332	0.541790638835324	6	278	#00BA38
#00BF7D	-0.0584234459933079	0.525505186969456	7	278	#00BF7D
#00C0AF	0.189116216977392	-0.303718169299403	8	278	#00C0AF
#00BCD8	-0.215904247213679	0.188337986084847	9	278	#00BCD8
#00B0F6	-0.559506732140937	0.0935498250504329	10	278	#00B0F6
#619CFF	-0.255115331208352	-0.624920616343689	11	278	#619CFF
#B983FF	0.357558965355073	0.554188280976211	12	278	#B983FF
#E76BF3	0.610121188306323	-0.141080648073054	13	278	#E76BF3
#FD61D1	0.816470503697009	-0.0926833136569344	14	278	#FD61D1
#FF67A4	0.308832711688397	0.565945000477287	15	278	#FF67A4
#F8766D	-0.799157465156749	-0.248623580798214	1	279	#F8766D
#E58700	0.0259382065991221	-0.973347238409203	2	279	#E58700
#C99800	0.293260246019273	0.741230068108594	3	279	#C99800
#A3A500	0.638167771337312	-0.481345774205525	4	279	#A3A500
#6BB100	0.787574140680803	-0.477188370712984	5	279	#6BB100
#00BA38	-0.0075367657071587	0.530487642410344	6	279	#00BA38
#00BF7D	-0.148869537008297	0.50052833176566	7	279	#00BF7D
#00C0AF	0.21255863539548	-0.38189031327993	8	279	#00C0AF
#00BCD8	-0.319352140557431	0.134210861417885	9	279	#00BCD8
#00B0F6	-0.603705287636725	0.0695154333279519	10	279	#00B0F6
#619CFF	-0.332941803789075	-0.692133678641269	11	279	#619CFF
#B983FF	0.37795450550184	0.524447966786318	12	279	#B983FF
#E76BF3	0.610328632088522	-0.151883325689075	13	279	#E76BF3
#FD61D1	0.75485279766362	-0.0766417340053474	14	279	#FD61D1
#FF67A4	0.321500160036292	0.505838688660832	15	279	#FF67A4
#F8766D	-0.828701828052953	-0.314606118131548	1	280	#F8766D
#E58700	0.0139884942975827	-0.873386272968675	2	280	#E58700
#C99800	0.282163935498293	0.740415238628337	3	280	#C99800
#A3A500	0.658409308896907	-0.497167063181541	4	280	#A3A500
#6BB100	0.819255274299226	-0.543152761657818	5	280	#6BB100
#00BA38	-0.0649096991699576	0.435401717745677	6	280	#00BA38
#00BF7D	-0.0490306194276909	0.541791154778023	7	280	#00BF7D
#00C0AF	0.12628331915259	-0.34719883652712	8	280	#00C0AF
#00BCD8	-0.335022220237508	0.157587712530618	9	280	#00BCD8
#00B0F6	-0.584983399929789	0.00967346177944975	10	280	#00B0F6
#619CFF	-0.259850601518574	-0.70470624558822	11	280	#619CFF
#B983FF	0.376491994826273	0.494346386396883	12	280	#B983FF
#E76BF3	0.677049770034551	-0.0692192816334715	13	280	#E76BF3
#FD61D1	0.735110208037477	-0.0167701926093267	14	280	#FD61D1
#FF67A4	0.455836618252743	0.531308761800094	15	280	#FF67A4
#F8766D	-0.837260838737144	-0.312133011517626	1	281	#F8766D
#E58700	0.052221306218389	-0.914434601910076	2	281	#E58700
#C99800	0.359275880213809	0.813813150662784	3	281	#C99800
#A3A500	0.681514216714268	-0.54700406379705	4	281	#A3A500
#6BB100	0.756647777349145	-0.536049596143702	5	281	#6BB100
#00BA38	-0.0981119104154613	0.308799297182147	6	281	#00BA38
#00BF7D	0.00138896622452944	0.569091868292957	7	281	#00BF7D
#00C0AF	0.0839995713131262	-0.303581877551609	8	281	#00C0AF
#00BCD8	-0.437645956083196	0.146751763911292	9	281	#00BCD8
#00B0F6	-0.649938641527954	-0.00855913146000642	10	281	#00B0F6
#619CFF	-0.318562586272032	-0.759865718710018	11	281	#619CFF
#B983FF	0.31738224289483	0.525672103141493	12	281	#B983FF
#E76BF3	0.647781618139372	-0.0615440018442234	13	281	#E76BF3
#FD61D1	0.7739783716401	-0.108572468650059	14	281	#FD61D1
#FF67A4	0.551629812094066	0.459401203026012	15	281	#FF67A4
#F8766D	-0.849548290668628	-0.288462023224023	1	282	#F8766D
#E58700	0.0118155227728419	-0.949860974916271	2	282	#E58700
#C99800	0.341808505303735	0.697873799555264	3	282	#C99800
#A3A500	0.656969358461501	-0.542123996022277	4	282	#A3A500
#6BB100	0.717217577508276	-0.445959651660773	5	282	#6BB100
#00BA38	-0.182046935266384	0.293223557852235	6	282	#00BA38
#00BF7D	0.00796974284900785	0.562848048252865	7	282	#00BF7D
#00C0AF	0.0368982968728851	-0.364044069565089	8	282	#00C0AF
#00BCD8	-0.463944598431032	0.126976704714069	9	282	#00BCD8
#00B0F6	-0.648043884554495	-0.00348887082923947	10	282	#00B0F6
#619CFF	-0.188208893655365	-0.744576796858429	11	282	#619CFF
#B983FF	0.360913471448386	0.557420702636713	12	282	#B983FF
#E76BF3	0.525070709573166	-0.0310370460811091	13	282	#E76BF3
#FD61D1	0.733225031969945	-0.0598238894710151	14	282	#FD61D1
#FF67A4	0.513462227430112	0.461393251179412	15	282	#FF67A4
#F8766D	-0.846352486054459	-0.276828600821917	1	283	#F8766D
#E58700	-0.0117818127796119	-0.89493888863898	2	283	#E58700
#C99800	0.32211577690011	0.725910430447175	3	283	#C99800
#A3A500	0.604429164138524	-0.489412808284373	4	283	#A3A500
#6BB100	0.756917036485335	-0.503903265678092	5	283	#6BB100
#00BA38	-0.210076883231171	0.295309036832361	6	283	#00BA38
#00BF7D	0.0702799803217899	0.573278759754712	7	283	#00BF7D
#00C0AF	0.12725509995215	-0.413566466641658	8	283	#00C0AF
#00BCD8	-0.475116587687198	0.116012881141522	9	283	#00BCD8
#00B0F6	-0.557851394561398	0.059397189190497	10	283	#00B0F6
#619CFF	-0.225436635236263	-0.757995438773606	11	283	#619CFF
#B983FF	0.321833960343033	0.636277571530762	12	283	#B983FF
#E76BF3	0.577073031660998	-0.0838055071037528	13	283	#E76BF3
#FD61D1	0.802779710878887	-0.133259492129017	14	283	#FD61D1
#FF67A4	0.488534082922292	0.528073912198865	15	283	#FF67A4
#F8766D	-0.862009122448453	-0.396608468156674	1	284	#F8766D
#E58700	-0.0197316185262932	-0.824748814750765	2	284	#E58700
#C99800	0.396759087203958	0.683258372896236	3	284	#C99800
#A3A500	0.585770565797459	-0.410038294755177	4	284	#A3A500
#6BB100	0.787619685969736	-0.437041879221978	5	284	#6BB100
#00BA38	-0.275811126016304	0.349107647272941	6	284	#00BA38
#00BF7D	0.0986313754673766	0.592024299384032	7	284	#00BF7D
#00C0AF	0.1434143039493	-0.438646976130472	8	284	#00C0AF
#00BCD8	-0.452955358395562	0.11852825925579	9	284	#00BCD8
#00B0F6	-0.62024410783608	0.0740931555295899	10	284	#00B0F6
#619CFF	-0.219797437044761	-0.66743874144938	11	284	#619CFF
#B983FF	0.200711081422409	0.580977833214481	12	284	#B983FF
#E76BF3	0.652545336801427	-0.0462251553441966	13	284	#E76BF3
#FD61D1	0.800433955338117	-0.120208466152032	14	284	#FD61D1
#FF67A4	0.492738941758007	0.469831581894288	15	284	#FF67A4
#F8766D	-0.72552780399061	-0.407932067247016	1	285	#F8766D
#E58700	-0.0174005438684344	-0.820838142507851	2	285	#E58700
#C99800	0.335587999485076	0.69084279517409	3	285	#C99800
#A3A500	0.637629102548702	-0.435729757572621	4	285	#A3A500
#6BB100	0.779517442501385	-0.319099585013096	5	285	#6BB100
#00BA38	-0.315828718292607	0.387674260869235	6	285	#00BA38
#00BF7D	0.057760741433588	0.550912819530875	7	285	#00BF7D
#00C0AF	0.164231303524356	-0.489206431058407	8	285	#00C0AF
#00BCD8	-0.436180195136976	0.139599444714895	9	285	#00BCD8
#00B0F6	-0.576880887146705	-0.00708219548850182	10	285	#00B0F6
#619CFF	-0.255103284585154	-0.710146046165712	11	285	#619CFF
#B983FF	0.240250903099123	0.657843489488285	12	285	#B983FF
#E76BF3	0.685281906864009	-0.106928122661252	13	285	#E76BF3
#FD61D1	0.819519951058853	-0.0632175128966109	14	285	#FD61D1
#FF67A4	0.530121820096841	0.487433185018458	15	285	#FF67A4
#F8766D	-0.688870603927477	-0.380877351164303	1	286	#F8766D
#E58700	-0.0153191777434701	-0.814908599333372	2	286	#E58700
#C99800	0.366499647425771	0.720888775086755	3	286	#C99800
#A3A500	0.573286393836704	-0.463525265509863	4	286	#A3A500
#6BB100	0.769234935723933	-0.375481689575625	5	286	#6BB100
#00BA38	-0.279060314726647	0.315031336280469	6	286	#00BA38
#00BF7D	0.0456704192287056	0.490398758435517	7	286	#00BF7D
#00C0AF	0.128380612086463	-0.414213458239308	8	286	#00C0AF
#00BCD8	-0.433986542965553	0.216352983388451	9	286	#00BCD8
#00B0F6	-0.599688415142799	0.0370768613240632	10	286	#00B0F6
#619CFF	-0.326260867901753	-0.700739368826426	11	286	#619CFF
#B983FF	0.238190814411657	0.623896798205429	12	286	#B983FF
#E76BF3	0.574574803812831	0.014147714656361	13	286	#E76BF3
#FD61D1	0.847650964340784	-0.0707672467028588	14	286	#FD61D1
#FF67A4	0.415382903128381	0.566761012626946	15	286	#FF67A4
#F8766D	-0.668326364299056	-0.353813308106436	1	287	#F8766D
#E58700	-0.0678496405968925	-0.818251739947569	2	287	#E58700
#C99800	0.332498568898419	0.712218134598945	3	287	#C99800
#A3A500	0.595552898876421	-0.491093003242633	4	287	#A3A500
#6BB100	0.672187976680035	-0.385505044402463	5	287	#6BB100
#00BA38	-0.236105482834818	0.280179252375491	6	287	#00BA38
#00BF7D	8.41038886230383e-05	0.43030446943441	7	287	#00BF7D
#00C0AF	0.11993179387946	-0.46190230591308	8	287	#00C0AF
#00BCD8	-0.491924607110444	0.299985007355712	9	287	#00BCD8
#00B0F6	-0.576353885856312	0.0651034479274197	10	287	#00B0F6
#619CFF	-0.356061761026246	-0.653995514681576	11	287	#619CFF
#B983FF	0.21628520537276	0.61114645701278	12	287	#B983FF
#E76BF3	0.518636725254798	0.0532715356155574	13	287	#E76BF3
#FD61D1	0.855654864803867	-0.00938382950906587	14	287	#FD61D1
#FF67A4	0.490153647740922	0.567254326993631	15	287	#FF67A4
#F8766D	-0.630384400873979	-0.291061714445773	1	288	#F8766D
#E58700	-0.0264536255180045	-0.841188633126294	2	288	#E58700
#C99800	0.376672427630432	0.705283621986732	3	288	#C99800
#A3A500	0.487398632059527	-0.513969522047734	4	288	#A3A500
#6BB100	0.689686691402671	-0.453782865195187	5	288	#6BB100
#00BA38	-0.266835125085945	0.241314422763443	6	288	#00BA38
#00BF7D	-0.0094445858594182	0.394313450655449	7	288	#00BF7D
#00C0AF	0.131234146676915	-0.465874529024313	8	288	#00C0AF
#00BCD8	-0.480218723154898	0.254095345376218	9	288	#00BCD8
#00B0F6	-0.617553259838794	0.10645779746793	10	288	#00B0F6
#619CFF	-0.256809925502529	-0.664636881854966	11	288	#619CFF
#B983FF	0.211134207666769	0.586731640144811	12	288	#B983FF
#E76BF3	0.5017664412637	0.0515295712229512	13	288	#E76BF3
#FD61D1	0.876641204531038	-0.0291123646900161	14	288	#FD61D1
#FF67A4	0.536300416975464	0.561380456381596	15	288	#FF67A4
#F8766D	-0.666587611977842	-0.308448329550471	1	289	#F8766D
#E58700	-0.0565706633947331	-0.755203136897354	2	289	#E58700
#C99800	0.495804463609391	0.726227477569315	3	289	#C99800
#A3A500	0.466268287647322	-0.554329095034415	4	289	#A3A500
